"transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,Year,Month,Quarter,Day,masked_email,masked_phone,Revenue,Discount_Loss"
"3157,156,Sara Romero,105,45000.0,tv,Electronics,offline,Chennai,2026-01-17,1,Cash,0.2,SaraRomero@gmail.com,9107680162,successful,2026,January,1,17,Sa*****@gmail.com,91******62,36000.0,9000.0"
"3158,63,Joseph Little,103,1300.0,Shirt,Clothing,online,Mumbai,2026-03-16,4,Card,0.3,JosephLittle@yahoo.com,7793820553,successful,2026,March,1,16,Jo*****@yahoo.com,77******53,3639.9999999999995,1560.0"
"3158,63,Joseph Little,103,1300.0,Shirt,Clothing,online,Mumbai,2026-03-16,4,Card,0.3,JosephLittle@yahoo.com,7793820553,failed,2026,March,1,16,Jo*****@yahoo.com,77******53,3639.9999999999995,1560.0"
"3159,293,Luke Cummings,107,50000.0,Dining table,Furniture,online,Hyderabad,2026-11-01,5,NetBanking,0.25,LukeCummings@gmail.com,8835564761,successful,2026,November,4,1,Lu*****@gmail.com,88******61,187500.0,62500.0"
"3160,695,Jillian Rodgers,109,65000.0,refrigerator,Home Appliances,online,Hyderabad,2025-06-10,1,Card,0.3,JillianRodgers@gmail.com,8442671711,successful,2025,June,2,10,Ji*****@gmail.com,84******11,45500.0,19500.0"
"3161,941,Chelsea Wallace,107,50000.0,DINING TABLE,Furniture,offline,Bangalore,2025-12-15,1,NetBanking,0.3,ChelseaWallace@outlook.com,9617601736,successful,2025,December,4,15,Ch*****@outlook.com,96******36,35000.0,15000.0"
"3161,941,Chelsea Wallace,107,50000.0,DINING TABLE,Furniture,offline,Bangalore,2025-12-15,1,NetBanking,0.3,ChelseaWallace@outlook.com,9617601736,failed,2025,December,4,15,Ch*****@outlook.com,96******36,35000.0,15000.0"
"3162,279,Lucas Stevens,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-04-12,5,Cash,0.3,LucasStevens@outlook.com,6788203687,successful,2025,April,2,12,Lu*****@outlook.com,67******87,280000.0,120000.0"
"3163,813,John Harris,109,65000.0,refrigerator,Home Appliances,offline,Chennai,2026-12-02,1,UPI,0.05,JohnHarris@gmail.com,9597553148,successful,2026,December,4,2,Jo*****@gmail.com,95******48,61750.0,3250.0"
"3164,388,Daniel Wilson,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-11-12,3,UPI,0.1,DanielWilson@gmail.com,8047330453,successful,2025,November,4,12,Da*****@gmail.com,80******53,21600.0,2400.0"
"3165,882,Megan Kelley,104,8000.0,Shoes,Clothing,offline,Chennai,2025-08-26,2,Card,0.1,MeganKelley@yahoo.com,9265471948,successful,2025,August,3,26,Me*****@yahoo.com,92******48,14400.0,1600.0"
"3166,669,Joseph Moses,103,1300.0,Shirt,Clothing,offline,Chennai,2025-09-25,4,Card,0.4,JosephMoses@outlook.com,9588051125,successful,2025,September,3,25,Jo*****@outlook.com,95******25,3120.0,2080.0"
"3167,526,Paul Fields,109,65000.0,REFRIGERATOR,Home Appliances,offline,Chennai,2025-10-01,1,Cash,0.25,Paul23@gmail.com,9018641606,successful,2025,October,4,1,Pa*****@gmail.com,90******06,48750.0,16250.0"
"3168,55,Patrick Velez,105,45000.0,Tv,Electronics,offline,Bangalore,2026-04-06,4,Card,0.15,PatrickVelez@gmail.com,6162389585,successful,2026,April,2,6,Pa*****@gmail.com,61******85,153000.0,27000.0"
"3169,62,Sarah Park,108,15000.0,mixer grinder,Home Appliances,online,Delhi,2025-11-27,4,Card,0.05,Sarah20@gmail.com,6601305051,successful,2025,November,4,27,Sa*****@gmail.com,66******51,57000.0,3000.0"
"3170,910,Cindy Price,107,50000.0,DINING TABLE,Furniture,offline,Bangalore,2025-08-18,3,UPI,0.25,CindyPrice@outlook.com,9747501764,successful,2025,August,3,18,Ci*****@outlook.com,97******64,112500.0,37500.0"
"3171,299,Megan Harris,106,80000.0,sofa,Furniture,online,Chennai,2025-07-12,4,UPI,0.4,MeganHarris@gmail.com,6759691134,successful,2025,July,3,12,Me*****@gmail.com,67******34,192000.0,128000.0"
"3172,261,Ronnie Martin,107,50000.0,Dining table,Furniture,online,Bangalore,2025-04-29,1,Card,0.05,RonnieMartin@yahoo.com,8466121260,successful,2025,April,2,29,Ro*****@yahoo.com,84******60,47500.0,2500.0"
"3173,968,Keith Davis,110,45000.0,MICROWAVE,Home Appliances,offline,Hyderabad,2025-12-23,4,Card,0.2,KeithDavis@yahoo.com,6310144512,successful,2025,December,4,23,Ke*****@yahoo.com,63******12,144000.0,36000.0"
"3174,212,Russell Day,104,8000.0,SHOES,Clothing,online,Bangalore,2026-11-02,2,UPI,0.2,RussellDay@yahoo.com,7810953203,successful,2026,November,4,2,Ru*****@yahoo.com,78******03,12800.0,3200.0"
"3176,995,Anthony Holloway,103,1300.0,Shirt,Clothing,online,Chennai,2026-03-27,4,Card,0.1,AnthonyHolloway@yahoo.com,7115278077,successful,2026,March,1,27,An*****@yahoo.com,71******77,4680.0,520.0"
"3177,364,Kelly Graves,106,80000.0,SOFA,Furniture,online,Bangalore,2025-08-03,1,UPI,0.05,Kelly10@gmail.com,6221080043,successful,2025,August,3,3,Ke*****@gmail.com,62******43,76000.0,4000.0"
"3178,927,Bradley Sparks,106,80000.0,Sofa,Furniture,offline,Chennai,2025-09-03,1,UPI,0.2,BradleySparks@gmail.com,8246590514,successful,2025,September,3,3,Br*****@gmail.com,82******14,64000.0,16000.0"
"3179,87,Peter Silva,108,15000.0,mixer grinder,Home Appliances,online,Chennai,2025-06-24,5,Cash,0.3,PeterSilva@outlook.com,7226480954,successful,2025,June,2,24,Pe*****@outlook.com,72******54,52500.0,22500.0"
"3180,602,Jeanne Stewart,104,8000.0,SHOES,Clothing,offline,Mumbai,2025-04-27,5,Cash,0.15,JeanneStewart@gmail.com,9996367045,successful,2025,April,2,27,Je*****@gmail.com,99******45,34000.0,6000.0"
"3181,146,Jose Thomas,104,8000.0,shoes,Clothing,offline,Bangalore,2025-12-17,3,Cash,0.3,JoseThomas@outlook.com,8398779963,successful,2025,December,4,17,Jo*****@outlook.com,83******63,16800.0,7200.0"
"3182,71,Tina Bowers,110,45000.0,MICROWAVE,Home Appliances,online,Bangalore,2025-11-27,4,Card,0.35,TinaBowers@yahoo.com,7411826205,successful,2025,November,4,27,Ti*****@yahoo.com,74******05,117000.0,62999.99999999999"
"3183,435,Wendy Robinson,101,250000.0,laptop,Electronics,offline,Delhi,2025-11-29,5,Cash,0.35,WendyRobinson@gmail.com,7891934454,successful,2025,November,4,29,We*****@gmail.com,78******54,812500.0,437500.0"
"3184,486,Juan Rios,102,70000.0,Phone,Electronics,online,Chennai,2025-10-15,5,Card,0.2,JuanRios@yahoo.com,6342924898,successful,2025,October,4,15,Ju*****@yahoo.com,63******98,280000.0,70000.0"
"3185,352,Daniel Gonzales,102,70000.0,Phone,Electronics,online,Delhi,2026-03-21,5,Card,0.1,DanielGonzales@gmail.com,7541072541,successful,2026,March,1,21,Da*****@gmail.com,75******41,315000.0,35000.0"
"3186,370,Jessica Moreno,105,45000.0,Tv,Electronics,offline,Delhi,2025-11-04,1,Card,0.35,JessicaMoreno@gmail.com,8989403938,successful,2025,November,4,4,Je*****@gmail.com,89******38,29250.0,15749.999999999998"
"3187,452,Cory Humphrey,101,250000.0,laptop,Electronics,offline,Hyderabad,2026-04-01,3,Card,0.35,CoryHumphrey@gmail.com,9921587438,successful,2026,April,2,1,Co*****@gmail.com,99******38,487500.0,262500.0"
"3188,63,Joseph Little,105,45000.0,tv,Electronics,offline,Mumbai,2025-02-11,4,Cash,0.2,JosephLittle@yahoo.com,7793820553,successful,2025,February,1,11,Jo*****@yahoo.com,77******53,144000.0,36000.0"
"3189,118,Tammy Harding,110,45000.0,MICROWAVE,Home Appliances,online,Mumbai,2025-10-05,3,NetBanking,0.3,Tammy26@gmail.com,8707360733,successful,2025,October,4,5,Ta*****@gmail.com,87******33,94500.0,40500.0"
"3190,971,Larry Ramos,106,80000.0,Sofa,Furniture,offline,Chennai,2025-12-13,4,NetBanking,0.35,Larry38@gmail.com,8961305114,successful,2025,December,4,13,La*****@gmail.com,89******14,208000.0,112000.0"
"3191,729,Elizabeth Hunt,110,45000.0,MICROWAVE,Home Appliances,offline,Mumbai,2025-07-05,5,UPI,0.1,ElizabethHunt@outlook.com,8909629121,successful,2025,July,3,5,El*****@outlook.com,89******21,202500.0,22500.0"
"3191,729,Elizabeth Hunt,110,45000.0,MICROWAVE,Home Appliances,offline,Mumbai,2025-07-05,5,UPI,0.1,ElizabethHunt@outlook.com,8909629121,failed,2025,July,3,5,El*****@outlook.com,89******21,202500.0,22500.0"
"3192,913,Craig Harris,109,65000.0,refrigerator,Home Appliances,offline,Delhi,2025-09-23,4,Cash,0.3,CraigHarris@yahoo.com,7947583910,successful,2025,September,3,23,Cr*****@yahoo.com,79******10,182000.0,78000.0"
"3193,529,Justin Brown,107,50000.0,Dining table,Furniture,online,Bangalore,2025-08-12,2,NetBanking,0.05,JustinBrown@outlook.com,7589009082,successful,2025,August,3,12,Ju*****@outlook.com,75******82,95000.0,5000.0"
"3194,368,Emily Scott,103,1300.0,SHIRT,Clothing,online,Mumbai,2025-05-29,1,UPI,0.15,EmilyScott@yahoo.com,9116589634,successful,2025,May,2,29,Em*****@yahoo.com,91******34,1105.0,195.0"
"3195,204,Kevin Osborne,109,65000.0,refrigerator,Home Appliances,offline,Chennai,2026-04-15,5,Cash,0.4,Kevin1@gmail.com,6283888034,successful,2026,April,2,15,Ke*****@gmail.com,62******34,195000.0,130000.0"
"3196,219,Alexander Phillips,108,15000.0,mixer grinder,Home Appliances,offline,Mumbai,2025-12-10,1,NetBanking,0.1,Alexander92@gmail.com,7235649492,successful,2025,December,4,10,Al*****@gmail.com,72******92,13500.0,1500.0"
"3197,550,Raymond Martinez,110,45000.0,MICROWAVE,Home Appliances,online,Chennai,2025-09-29,3,Card,0.35,Raymond11@gmail.com,7127699650,successful,2025,September,3,29,Ra*****@gmail.com,71******50,87750.0,47250.0"
"3198,858,Kristina Stewart,110,45000.0,microwave,Home Appliances,online,Hyderabad,2025-07-02,1,NetBanking,0.05,KristinaStewart@yahoo.com,8517535897,successful,2025,July,3,2,Kr*****@yahoo.com,85******97,42750.0,2250.0"
"3199,742,Wesley Davis,105,45000.0,tv,Electronics,offline,Delhi,2025-12-15,5,NetBanking,0.05,WesleyDavis@outlook.com,6985349946,successful,2025,December,4,15,We*****@outlook.com,69******46,213750.0,11250.0"
"3200,491,John Olson,102,70000.0,Phone,Electronics,online,Hyderabad,2025-10-31,1,Cash,0.25,JohnOlson@yahoo.com,8271777825,successful,2025,October,4,31,Jo*****@yahoo.com,82******25,52500.0,17500.0"
"3201,106,James Pham,105,45000.0,Tv,Electronics,offline,Chennai,2026-02-24,2,Card,0.1,JamesPham@gmail.com,8917460047,successful,2026,February,1,24,Ja*****@gmail.com,89******47,81000.0,9000.0"
"3202,258,Larry Taylor,101,250000.0,LAPTOP,Electronics,offline,Chennai,2025-11-10,1,UPI,0.1,LarryTaylor@yahoo.com,9823327795,successful,2025,November,4,10,La*****@yahoo.com,98******95,225000.0,25000.0"
"3203,578,Kristi Wilson,105,45000.0,Tv,Electronics,online,Chennai,2025-05-21,2,Cash,0.25,KristiWilson@yahoo.com,6043009323,successful,2025,May,2,21,Kr*****@yahoo.com,60******23,67500.0,22500.0"
"3204,139,Melissa Peterson,110,45000.0,MICROWAVE,Home Appliances,online,Mumbai,2025-06-09,5,NetBanking,0.15,MelissaPeterson@outlook.com,8721382133,successful,2025,June,2,9,Me*****@outlook.com,87******33,191250.0,33750.0"
"3204,139,Melissa Peterson,110,45000.0,MICROWAVE,Home Appliances,online,Mumbai,2025-06-09,5,NetBanking,0.15,MelissaPeterson@outlook.com,8721382133,failed,2025,June,2,9,Me*****@outlook.com,87******33,191250.0,33750.0"
"3205,116,Doris Banks,102,70000.0,phone,Electronics,offline,Delhi,2025-01-09,2,NetBanking,0.1,DorisBanks@yahoo.com,9354316106,successful,2025,January,1,9,Do*****@yahoo.com,93******06,126000.0,14000.0"
"3206,742,Wesley Davis,106,80000.0,sofa,Furniture,online,Delhi,2026-04-02,3,UPI,0.3,WesleyDavis@outlook.com,6985349946,successful,2026,April,2,2,We*****@outlook.com,69******46,168000.0,72000.0"
"3207,626,Tyler Martinez,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-03-16,4,Card,0.35,TylerMartinez@gmail.com,7844237616,successful,2026,March,1,16,Ty*****@gmail.com,78******16,208000.0,112000.0"
"3208,262,Michael Elliott,102,70000.0,phone,Electronics,offline,Mumbai,2026-03-02,4,Cash,0.4,MichaelElliott@yahoo.com,6646881322,successful,2026,March,1,2,Mi*****@yahoo.com,66******22,168000.0,112000.0"
"3209,428,Michelle Rogers,108,15000.0,mixer grinder,Home Appliances,online,Bangalore,2026-02-12,2,NetBanking,0.15,Michelle25@gmail.com,9287510299,successful,2026,February,1,12,Mi*****@gmail.com,92******99,25500.0,4500.0"
"3210,360,Lindsey Yang,101,250000.0,laptop,Electronics,offline,Hyderabad,2025-07-28,4,Card,0.35,LindseyYang@gmail.com,9898894192,successful,2025,July,3,28,Li*****@gmail.com,98******92,650000.0,350000.0"
"3211,243,Christian Martin,105,45000.0,TV,Electronics,online,Delhi,2026-02-15,2,UPI,0.15,ChristianMartin@yahoo.com,6377411962,successful,2026,February,1,15,Ch*****@yahoo.com,63******62,76500.0,13500.0"
"3212,672,Austin Perez,109,65000.0,refrigerator,Home Appliances,online,Delhi,2025-03-08,2,NetBanking,0.3,Austin35@gmail.com,6030034218,successful,2025,March,1,8,Au*****@gmail.com,60******18,91000.0,39000.0"
"3213,688,Peter Chavez,105,45000.0,TV,Electronics,online,Mumbai,2025-08-24,5,Cash,0.1,PeterChavez@outlook.com,8803152648,successful,2025,August,3,24,Pe*****@outlook.com,88******48,202500.0,22500.0"
"3214,185,Sarah Cohen,101,250000.0,Laptop,Electronics,online,Mumbai,2025-08-09,2,UPI,0.35,SarahCohen@outlook.com,8825874728,successful,2025,August,3,9,Sa*****@outlook.com,88******28,325000.0,175000.0"
"3215,160,Eric Richardson,106,80000.0,sofa,Furniture,online,Bangalore,2025-09-21,3,UPI,0.2,EricRichardson@gmail.com,9732629726,successful,2025,September,3,21,Er*****@gmail.com,97******26,192000.0,48000.0"
"3216,570,Donald Carter,107,50000.0,DINING TABLE,Furniture,online,Chennai,2026-01-30,1,UPI,0.2,Donald21@gmail.com,7944230219,successful,2026,January,1,30,Do*****@gmail.com,79******19,40000.0,10000.0"
"3217,177,Barbara Weber,110,45000.0,microwave,Home Appliances,online,Chennai,2025-07-28,3,UPI,0.4,Barbara59@gmail.com,6212820042,successful,2025,July,3,28,Ba*****@gmail.com,62******42,81000.0,54000.0"
"3218,215,Crystal Aguilar,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-08-06,3,Cash,0.4,CrystalAguilar@gmail.com,6161915910,successful,2025,August,3,6,Cr*****@gmail.com,61******10,450000.0,300000.0"
"3219,787,Lauren Wallace,107,50000.0,dining table,Furniture,offline,Hyderabad,2025-11-14,3,Cash,0.4,LaurenWallace@gmail.com,9890679267,successful,2025,November,4,14,La*****@gmail.com,98******67,90000.0,60000.0"
"3220,243,Christian Martin,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-07-03,1,UPI,0.25,ChristianMartin@yahoo.com,6377411962,successful,2025,July,3,3,Ch*****@yahoo.com,63******62,33750.0,11250.0"
"3221,45,Tasha Baker,107,50000.0,Dining table,Furniture,offline,Delhi,2025-12-11,1,UPI,0.2,TashaBaker@gmail.com,7562005843,successful,2025,December,4,11,Ta*****@gmail.com,75******43,40000.0,10000.0"
"3222,186,Dawn Garrett,102,70000.0,PHONE,Electronics,online,Chennai,2025-05-16,3,Card,0.1,Dawn29@gmail.com,9627230201,successful,2025,May,2,16,Da*****@gmail.com,96******01,189000.0,21000.0"
"3223,169,Angela Dixon,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-12-31,2,NetBanking,0.35,AngelaDixon@gmail.com,9766717904,successful,2025,December,4,31,An*****@gmail.com,97******04,104000.0,56000.0"
"3224,2,Steven Evans,102,70000.0,PHONE,Electronics,offline,Delhi,2025-07-22,4,Cash,0.2,StevenEvans@gmail.com,9464982287,successful,2025,July,3,22,St*****@gmail.com,94******87,224000.0,56000.0"
"3225,552,Anthony Cox,109,65000.0,REFRIGERATOR,Home Appliances,offline,Hyderabad,2025-05-16,3,UPI,0.15,AnthonyCox@gmail.com,7725127392,successful,2025,May,2,16,An*****@gmail.com,77******92,165750.0,29250.0"
"3225,552,Anthony Cox,109,65000.0,REFRIGERATOR,Home Appliances,offline,Hyderabad,2025-05-16,3,UPI,0.15,AnthonyCox@gmail.com,7725127392,failed,2025,May,2,16,An*****@gmail.com,77******92,165750.0,29250.0"
"3226,173,Joshua Smith,101,250000.0,Laptop,Electronics,offline,Delhi,2025-12-05,4,NetBanking,0.4,JoshuaSmith@outlook.com,9374137378,successful,2025,December,4,5,Jo*****@outlook.com,93******78,600000.0,400000.0"
"3228,905,Katie George,102,70000.0,Phone,Electronics,offline,Hyderabad,2026-03-07,2,Cash,0.35,KatieGeorge@gmail.com,6926102952,successful,2026,March,1,7,Ka*****@gmail.com,69******52,91000.0,49000.0"
"3229,892,Logan Hayes,101,250000.0,laptop,Electronics,online,Mumbai,2025-08-18,3,NetBanking,0.05,LoganHayes@yahoo.com,6461520803,successful,2025,August,3,18,Lo*****@yahoo.com,64******03,712500.0,37500.0"
"3230,664,Catherine Anderson,104,8000.0,Shoes,Clothing,online,Bangalore,2026-06-03,3,NetBanking,0.05,Catherine10@gmail.com,9237837801,successful,2026,June,2,3,Ca*****@gmail.com,92******01,22800.0,1200.0"
"3231,30,Todd Harding,110,45000.0,MICROWAVE,Home Appliances,online,Hyderabad,2025-10-16,3,Cash,0.1,ToddHarding@yahoo.com,7818384621,successful,2025,October,4,16,To*****@yahoo.com,78******21,121500.0,13500.0"
"3232,713,Jason Griffin,109,65000.0,refrigerator,Home Appliances,online,Hyderabad,2025-04-09,3,Cash,0.05,Jason36@gmail.com,8944628007,successful,2025,April,2,9,Ja*****@gmail.com,89******07,185250.0,9750.0"
"3233,359,Ryan Williams,107,50000.0,Dining table,Furniture,offline,Delhi,2025-11-06,1,UPI,0.35,RyanWilliams@gmail.com,6381855599,successful,2025,November,4,6,Ry*****@gmail.com,63******99,32500.0,17500.0"
"3234,117,Brent Clark,101,250000.0,laptop,Electronics,offline,Delhi,2025-11-29,1,NetBanking,0.35,BrentClark@gmail.com,9054087598,successful,2025,November,4,29,Br*****@gmail.com,90******98,162500.0,87500.0"
"3235,432,Charles Nelson,103,1300.0,SHIRT,Clothing,online,Mumbai,2025-07-10,4,UPI,0.2,CharlesNelson@yahoo.com,9047961774,successful,2025,July,3,10,Ch*****@yahoo.com,90******74,4160.0,1040.0"
"3236,656,Adam White,108,15000.0,Mixer grinder,Home Appliances,offline,Hyderabad,2025-09-07,4,NetBanking,0.15,AdamWhite@yahoo.com,9099608407,successful,2025,September,3,7,Ad*****@yahoo.com,90******07,51000.0,9000.0"
"3237,282,Tasha Roberson,105,45000.0,TV,Electronics,offline,Hyderabad,2025-07-11,5,Card,0.15,TashaRoberson@outlook.com,9239123095,successful,2025,July,3,11,Ta*****@outlook.com,92******95,191250.0,33750.0"
"3238,843,Chelsea Hester,110,45000.0,microwave,Home Appliances,online,Bangalore,2025-08-01,4,NetBanking,0.05,ChelseaHester@gmail.com,8104088861,successful,2025,August,3,1,Ch*****@gmail.com,81******61,171000.0,9000.0"
"3239,481,Valerie Phillips,109,65000.0,REFRIGERATOR,Home Appliances,online,Chennai,2025-10-13,5,NetBanking,0.3,ValeriePhillips@gmail.com,8466406027,successful,2025,October,4,13,Va*****@gmail.com,84******27,227500.0,97500.0"
"3240,301,Alexandra Nguyen,108,15000.0,MIXER GRINDER,Home Appliances,offline,Delhi,2025-08-12,3,Cash,0.2,AlexandraNguyen@gmail.com,6824349566,successful,2025,August,3,12,Al*****@gmail.com,68******66,36000.0,9000.0"
"3241,766,Stacey Jones,105,45000.0,TV,Electronics,online,Mumbai,2025-08-14,4,NetBanking,0.15,StaceyJones@outlook.com,8058935577,successful,2025,August,3,14,St*****@outlook.com,80******77,153000.0,27000.0"
"3241,766,Stacey Jones,105,45000.0,TV,Electronics,online,Mumbai,2025-08-14,4,NetBanking,0.15,StaceyJones@outlook.com,8058935577,failed,2025,August,3,14,St*****@outlook.com,80******77,153000.0,27000.0"
"3242,858,Kristina Stewart,109,65000.0,refrigerator,Home Appliances,online,Hyderabad,2025-09-05,3,Cash,0.05,KristinaStewart@yahoo.com,8517535897,successful,2025,September,3,5,Kr*****@yahoo.com,85******97,185250.0,9750.0"
"3243,633,Julie Jackson,107,50000.0,dining table,Furniture,online,Delhi,2025-10-18,4,Cash,0.4,Julie50@gmail.com,7168243701,successful,2025,October,4,18,Ju*****@gmail.com,71******01,120000.0,80000.0"
"3244,392,Jeffery Wallace,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-06-23,1,Cash,0.3,JefferyWallace@gmail.com,8334016777,successful,2025,June,2,23,Je*****@gmail.com,83******77,175000.0,75000.0"
"3245,441,Austin Bowman,106,80000.0,sofa,Furniture,offline,Bangalore,2026-03-19,5,UPI,0.35,AustinBowman@gmail.com,9503885527,successful,2026,March,1,19,Au*****@gmail.com,95******27,260000.0,140000.0"
"3246,704,Susan Thomas,102,70000.0,Phone,Electronics,online,Chennai,2025-07-24,2,UPI,0.4,SusanThomas@outlook.com,6067266032,successful,2025,July,3,24,Su*****@outlook.com,60******32,84000.0,56000.0"
"3247,988,John Thomas,107,50000.0,Dining table,Furniture,online,Delhi,2026-03-19,2,Card,0.35,John19@gmail.com,9168109139,successful,2026,March,1,19,Jo*****@gmail.com,91******39,65000.0,35000.0"
"3248,53,John Bridges,109,65000.0,REFRIGERATOR,Home Appliances,online,Hyderabad,2025-06-02,5,Card,0.2,JohnBridges@outlook.com,9816578917,successful,2025,June,2,2,Jo*****@outlook.com,98******17,260000.0,65000.0"
"3249,538,Haley Henderson,102,70000.0,phone,Electronics,online,Bangalore,2025-05-20,2,Cash,0.3,HaleyHenderson@outlook.com,7116096076,successful,2025,May,2,20,Ha*****@outlook.com,71******76,98000.0,42000.0"
"3251,808,Brandon Hicks,109,65000.0,REFRIGERATOR,Home Appliances,offline,Mumbai,2025-05-07,5,Card,0.2,BrandonHicks@yahoo.com,6642210549,successful,2025,May,2,7,Br*****@yahoo.com,66******49,260000.0,65000.0"
"3252,767,John Farmer,109,65000.0,refrigerator,Home Appliances,offline,Mumbai,2025-12-03,3,NetBanking,0.2,JohnFarmer@outlook.com,6262937080,successful,2025,December,4,3,Jo*****@outlook.com,62******80,156000.0,39000.0"
"3253,101,Craig Ray,109,65000.0,refrigerator,Home Appliances,online,Delhi,2025-10-22,1,Cash,0.35,CraigRay@gmail.com,8307595516,successful,2025,October,4,22,Cr*****@gmail.com,83******16,42250.0,22750.0"
